Price,Response,Value,RSI
0.39323,,11233.315565907098,40.874400189400745
0.39364,,11233.315565907098,58.11114175011967
0.39312,,11233.315565907098,37.31401261453326
0.39337,,11233.315565907098,50.14832428144047
0.39399,,11233.315565907098,71.76435348599948
0.39312,,11233.315565907098,37.56067361753103
0.39315,,11233.315565907098,38.99395561927057
0.39293,,11233.315565907098,30.772403132040097
0.39266,,11233.315565907098,22.227951207079855
0.39274,,11233.315565907098,30.77999270921488
0.39234,,11233.315565907098,16.902456266406176
0.39179,,11233.315565907098,8.734541723505288
0.39214,,11233.315565907098,37.53524989012776
0.39251,,11233.315565907098,58.55472044871268
0.39232,,11233.315565907098,46.4580331030197
0.39257,,11233.315565907098,61.84253422540404
0.39239,,11233.315565907098,47.24457011435845
0.39197,,11233.315565907098,25.685373441300626
0.39198,,11233.315565907098,26.625094856153908
0.39198,,11233.315565907098,26.81756368977743
0.3915,,11233.315565907098,9.752103247869229
0.39089,OPlong,11233.315565907098,4.411032791919766
0.39067,,11233.315565907098,3.4051317033246136
0.39076,,11226.99325163838,15.274927879593136
0.39049,,11229.579652930128,9.843080321017524
0.39071,,11221.820449054881,37.35083447594772
0.39066,,11228.142763323602,33.68511844755102
0.39049,,11226.705873717074,22.55457598442159
0.3912,,11221.820449054881,74.57122276227614
0.39114,,11242.224281467566,68.68678823736217
0.39099,,11240.500013939733,53.1109529738488
0.39154,,11236.189345120152,79.29760780609598
0.39169,,11251.99513079195,83.13784069292709
0.39176,,11256.305799611531,85.07611861394463
0.39216,,11258.31744506067,92.67175585853217
0.39222,,11269.812561912886,93.73773900009422
0.39212,,11271.536829440718,74.95626642075041
0.39282,,11268.663050227664,91.97018010583258
0.39249,,11288.779504719043,62.172471844122526
0.3928,,11279.296033315964,74.03214573612391
0.39426,cllong,11288.204748876431,91.94354209608176
0.39402,,12201.779160706319,78.61065584619392
0.39439,,12201.779160706319,83.96535373197969
0.3942,,12201.779160706319,70.32871276300673
0.39514,,12201.779160706319,86.57892220860342
0.39469,,12201.779160706319,62.11847590129829
0.39442,,12201.779160706319,49.512655862590506
0.3947,,12201.779160706319,61.60763040570672
0.3948,,12201.779160706319,65.92458134270704
0.39436,,12201.779160706319,37.60637006286513
0.39418,,12201.779160706319,29.774836769806143
0.39403,,12201.779160706319,23.362236443204154
0.39436,,12201.779160706319,54.59090328928762
0.39461,,12201.779160706319,68.9107030774612
0.39479,,12201.779160706319,76.66894600459123
0.39507,,12201.779160706319,85.5022514109559
0.39527,,12201.779160706319,89.63875151253716
0.39494,,12201.779160706319,52.44272779046835
0.39485,,12201.779160706319,44.53092828339435
0.39501,,12201.779160706319,60.247345511888085
0.39455,,12201.779160706319,27.260340653717805
0.39416,,12201.779160706319,15.972163856918286
0.39416,,12201.779160706319,15.92659590353577
0.39447,,12201.779160706319,51.681376120616555
0.39476,,12201.779160706319,69.7846796465438
0.3949,,12201.779160706319,76.2810366166336
0.39423,,12201.779160706319,30.074069382842623
0.39396,,12201.779160706319,21.950344887746084
0.39354,,12201.779160706319,13.453396531754223
0.39364,,12201.779160706319,23.828856251650933
0.39327,,12201.779160706319,14.189620033300116
0.39322,,12201.779160706319,13.142530781442872
0.39272,,12201.779160706319,6.16500778117755
0.39233,OPlong,12201.779160706319,3.75007593481115
0.39232,,12201.779160706319,3.7040486247396274
0.39291,,12201.46815264778,58.01224816632514
0.39321,,12219.817628101648,70.64020469519318
0.39311,,12229.147869857854,61.352505036008246
0.39231,,12226.037789272452,23.807196925887922
0.39267,,12201.157144589239,46.04675736480902
0.393,,12212.353434696686,61.63647378215491
0.39257,,12222.61670062851,39.50490638749957
0.3926,,12209.243354111282,41.77303843881641
0.39257,,12210.176378286904,39.57721213073634
0.39215,,12209.243354111282,18.99731582835156
0.3923,,12196.181015652595,36.6966784731197
0.39244,,12200.846136530698,51.67031972949572
0.39228,,12205.20024935026,36.92645805531717
0.39341,,12200.224120413619,84.42176851157905
0.39333,,12235.368031028656,78.12994587522607
0.39247,,12232.879966560336,35.53318716134534
0.39351,,12206.13327352588,67.59359543959269
0.39294,,12238.47811161406,48.04735367235206
0.3926,,12220.75065227727,38.086980292092065
0.39294,,12210.176378286904,52.691579744094575
0.39341,,12220.75065227727,68.3359512580352
0.39259,,12235.368031028656,36.68854841327908
0.39273,,12209.865370228363,43.40433154706134
0.39229,,12214.219483047926,28.970553690069536
0.39251,,12200.53512847216,43.16009665948915
0.39257,,12207.377305760043,47.43181963579565
0.39264,,12209.243354111282,53.6345543289912
0.39431,cllong,12211.420410521065,91.05460420123609
0.39484,,12817.57511661584,93.55512459858042
0.3949,,12817.57511661584,94.05394609019046
0.39433,,12817.57511661584,57.106877374128054
0.39531,,12817.57511661584,78.76755569090437
0.39757,,12817.57511661584,92.28747348887333
0.39695,,12817.57511661584,73.14482201062572
0.39685,,12817.57511661584,69.62673757414717
0.39594,,12817.57511661584,42.18118770646271
0.39661,,12817.57511661584,59.74649929692427
0.39664,,12817.57511661584,60.61292615697872
0.39673,,12817.57511661584,63.844599798523234
0.39705,,12817.57511661584,74.90962609180221
0.39701,,12817.57511661584,70.832422517756
0.39725,,12817.57511661584,80.25509552762685
0.39764,,12817.57511661584,89.0483381452042
0.39833,,12817.57511661584,94.99248208713
0.39855,OPshort,12817.57511661584,96.20070004457648
0.39795,,12817.57511661584,52.0233871640146
0.39698,,12798.278804810623,24.29810301305129
0.39736,,12767.08310072552,42.3072539090079
0.39714,,12779.304098202158,35.083476986924055
0.39728,,12772.228783873577,44.33180408240314
0.39796,,12776.731256628129,72.47086428197474
0.39849,,12798.600410007375,82.71705538601245
0.39732,,12815.645485435318,37.03893075822987
0.39712,,12778.017677415144,32.39915845395352
0.39731,,12771.58557348007,42.56283249520894
0.39727,,12777.69607221839,40.578911217544814
0.39706,,12776.409651431375,29.78231086940248
0.39675,,12769.65594229955,18.576656003325766
0.39647,clshort,12759.686181200186,12.299413127990888
0.39633,,13486.513925863395,9.86477914336038
0.39658,,13486.513925863395,41.59232508230609
0.39637,,13486.513925863395,28.690334695081802
0.39675,,13486.513925863395,61.18819171484216
0.39685,,13486.513925863395,67.07759629759137
0.39673,,13486.513925863395,52.433629899050494
0.39682,,13486.513925863395,61.58976874166733
0.39652,,13486.513925863395,31.27731464877381
0.39651,,13486.513925863395,30.567153580098974
0.39639,,13486.513925863395,21.115091932732682
0.39647,,13486.513925863395,39.58894235374682
0.39641,,13486.513925863395,31.41523674965306
0.39658,,13486.513925863395,63.86330166902755
0.39811,OPshort,13486.513925863395,95.14750387331017
0.39762,,13486.513925863395,67.24122166199945
0.39674,,13469.914514083552,37.51972923843231
0.39864,,13440.103325580978,74.31341042115912
0.39989,,13504.468391666082,83.74677117932653
0.39921,,13546.813829879966,64.41709394390789
0.398,,13523.777911491612,39.86718803455153
0.39909,,13482.787527300574,60.30833054906565
0.39889,,13519.712749423079,55.171569724217946
0.39908,,13512.93747930886,60.047182787317396
0.40043,,13519.373985917367,81.50733339240406
0.39921,,13565.107059188364,47.16942645355591
0.40015,,13523.777911491612,64.47324944240088
0.39859,,13555.621681028453,35.507880348967774
0.39883,,13502.774574137526,41.444842223459496
0.39967,,13510.904898274592,60.849018714606565
0.39987,,13539.361032754323,65.09068228181818
0.39886,,13546.136302868543,35.93965627307061
0.39844,,13511.921188791724,27.953234358284064
0.39913,,13497.69312155186,53.21332110253803
0.39831,,13521.067803445923,32.827015738618755
0.39791,,13493.289195977615,25.458241333964978
0.39791,,13479.738655749172,25.47265599955749
0.39785,,13479.738655749172,23.651793246666188
0.39771,,13477.706074714906,18.51039491838226
0.39783,,13472.963385634952,35.18853753467542
0.39838,,13477.028547703485,72.85794581546142
0.39859,,13495.660540517594,80.17819559983752
0.39871,,13502.774574137526,83.68453806378682
0.39979,,13506.839736206059,95.19868737347211
0.40051,,13543.426194822854,97.187168255046
0.40046,,13567.81716723405,93.43176171926315
0.40004,,13566.123349705495,61.41661738262862
0.39966,,13551.895282465632,41.76063387623656
0.3991,,13539.022269248611,24.548098055307193
0.39874,,13520.05151292879,17.560267443079198
0.39885,,13507.856026723191,27.10686689609095
0.39946,,13511.582425286013,62.881650455417834
0.3998,,13532.246999134388,73.71033143894894
0.3997,,13543.764958328566,65.30668610892916
0.39916,,13540.377323271454,33.86566350970405
0.39937,,13522.084093963058,48.30662937483285
0.40003,,13529.19812758299,74.5640707113321
0.39972,,13551.55651895992,54.76111296648407
0.40073,,13541.054850282877,80.24081062004016
0.40043,,13575.269964359693,64.1201799141655
0.40135,,13565.107059188364,81.41922710801839
0.40041,,13596.27330171378,46.90452505519152
0.40076,,13564.42953217694,57.14031229147274
0.40194,,13576.286254876828,78.28655833635881
0.40206,,13616.260348550735,79.79996741003134
0.40213,,13620.325510619266,80.93172042422907
0.40277,,13622.696855159244,89.3507515138972
0.40164,,13644.377719524753,41.15430723654346
0.40119,,13606.097443379402,31.154254840118057
0.40079,,13590.853085622404,23.47313478896858
0.40038,,13577.30254539396,16.913924527860388
0.40085,,13563.413241659808,43.58746728691532
0.39996,,13579.335126428226,22.659908478152587
0.39974,,13549.185174419941,19.263611478017623
0.39979,,13541.732377294298,22.96881631493332
0.40049,,13543.426194822854,62.17195912983699
0.40072,,13567.13964022263,69.71766253305431
0.40065,,13574.931200853984,63.695029793321794
0.40021,,13572.559856314007,35.466544540632796
0.40038,,13557.654262062719,48.63398127964717
0.40128,,13563.413241659808,80.38459878891013
0.40084,,13593.901957173804,55.42232610759363
0.40121,,13578.996362922515,68.12907323244507
0.40211,,13591.530612633826,84.40147778561796
0.40235,,13622.019328147822,87.1259825587569
0.40232,,13630.149652284888,84.41958989381605
0.40306,,13629.133361767756,92.92437761217234
0.40269,,13654.201861190373,66.3914758180799
0.40196,,13641.667611479064,35.943635211522775
0.40138,,13616.937875562156,23.129643241925166
0.40141,,13597.289592230914,25.131352588233668
0.40151,,13598.305882748047,33.971094361421024
0.4013,,13601.693517805157,24.81536215896493
0.40105,,13594.579484185226,16.65003266507476
0.40005,,13586.11039654245,5.431136643164834
0.40025,,13552.234045971343,21.15793588868219
0.39994,,13559.009316085563,15.163494375848586
0.40018,,13548.50764740852,35.72578391324525
0.40054,,13556.637971545586,58.56430014049287
0.40038,,13568.833457751185,47.33325662253577
0.40094,,13563.413241659808,73.70468181864356
0.40089,,13582.383997979628,69.1635189820507
0.40148,,13580.690180451073,85.63868836889341
0.4012,,13600.677227288024,62.32452762103123
0.40025,,13591.191849128116,26.013742801202795
0.40037,,13559.009316085563,33.34971466452849
0.40014,,13563.074478154096,25.953341804455803
0.40041,,13555.282917522742,46.83800540304431
0.40089,,13564.42953217694,69.85798089950313
0.40009,,13580.690180451073,33.624465835983074
0.40066,,13553.589099994186,57.328900678531745
0.402,,13572.898619819718,81.09706926032848
0.4025,,13618.292929585,85.58327393470302
0.40299,,13635.231104870554,89.34474539038396
0.40275,,13651.830516650398,75.02089290418394
0.4032,,13643.70019251333,82.78844335229815
0.40357,,13658.94455027033,87.53679193905252
0.40288,,13671.478799981638,49.319775385019575
0.40252,,13648.104118087575,36.831752817673184
0.4026,,13635.908631881975,41.76614077431817
0.40299,,13638.618739927666,63.05299620185837
0.40282,,13651.830516650398,50.85261110596732
0.40223,,13646.071537053309,25.269859966960368
0.40257,,13626.084490216354,47.99284412740157
0.40187,,13637.602449410531,24.681966490182816
0.40231,,13613.889004010756,48.12154888137163
0.40199,,13628.794598262044,35.74142685564729
0.40206,,13617.95416607929,40.60686094897965
0.40201,,13620.325510619266,37.53807799340977
0.40212,,13618.63169309071,50.03073606321815
0.40141,,13622.358091653532,16.781446106840903
0.40168,,13598.305882748047,39.722829631955804
0.40167,,13607.452497402246,39.19746450164458
0.40182,,13607.113733896536,54.58493042674958
0.40221,,13612.195186482202,77.12551753772789
0.40278,,13625.406963204934,89.1123906093206
0.40326,,13644.716483030465,93.59648422480768
0.40313,,13660.977131304595,80.54141228959139
0.40354,,13656.57320573035,88.4797483004315
0.4038,,13670.462509464505,91.63193120542174
0.40425,,13679.270360612993,95.21590610082603
0.40438,,13694.514718369992,95.94718695399743
0.40374,,13698.918643944236,45.033549797139464
0.40341,,13677.237779578727,31.904090363983812
0.40413,,13666.05858389026,65.23715698592028
0.40431,,13690.449556301459,70.5980549471567
0.40456,,13696.547299404258,77.77785658086813
0.4063,,13705.016387047033,93.7363639739348
0.40551,,13763.96123704076,62.92268849214201
0.40565,,13737.198920089586,65.86369175617034
0.40549,,13741.941609169542,57.829179537793934
0.40463,,13736.521393078165,29.23910370952052
0.4046,,13707.387731587012,28.416865683146696
0.40451,,13706.37144106988,25.441171070656864
0.40516,,13703.32256951848,64.56674948705793
0.40529,,13725.342197389698,69.38182567905521
0.40507,,13729.746122963941,51.67368576095439
0.40537,,13722.293325838298,68.44760137995186
0.40592,,13732.456231009632,83.78954772632275
0.40608,,13751.08822382374,86.62846593303766
0.40623,,13756.508439915116,89.26684889662856
0.40632,,13761.589892500782,90.8009996406936
0.4056,,13764.638764052183,32.085453543017096
0.40701,,13740.247791640986,76.62972343414009
0.407,,13788.013445946246,76.12748432035312
0.40725,,13787.674682440535,81.25160464879265
0.40667,,13796.143770083312,47.245200642856226
0.40725,,13776.49548675207,67.60738953877518
0.40693,,13796.143770083312,51.16351165651851
0.4063,,13785.30333790056,29.796769351571214
0.40692,,13763.96123704076,56.58540843854364
0.40723,,13784.964574394848,66.21680852812398
0.40756,,13795.466243071889,75.03807288615721
0.40838,,13806.645438760355,87.38134900432661
0.40933,,13834.424046228663,93.21368673200736
0.4088,,13866.606579271216,67.20004874579806
0.40938,,13848.652113468528,77.60846061837086
0.40842,,13868.30039679977,43.4497988534945
0.40794,,13835.779100251508,32.678758840575
0.40879,,13819.518451977377,59.39263280310979
0.40904,,13848.313349962817,65.52526281376481
0.40837,,13856.782437605594,40.88408391742495
0.40736,,13834.085282722952,22.122345529639787
0.40797,,13799.870168646134,45.055822562524305
0.40812,,13820.534742494508,50.3654560668571
0.40919,,13825.616195080174,75.76230184450253
0.40997,,13861.86389019126,84.45545344996319
0.4093,,13888.287443636724,57.67960166572729
0.40849,,13865.590288754081,36.54081906354768
0.40744,,13838.150444791485,21.377785361599337
0.40734,,13802.580276691824,20.090476752635666
0.40613,,13799.19264163471,9.966747674936144
0.40621,,13758.202257443672,14.277064276462923
0.40557,,13760.912365489361,8.924250490899539
0.40549,,13739.231501123852,8.289808436857598
0.40666,,13736.521393078165,61.95344162368822
0.40592,,13776.15672324636,39.907067426508135
0.4062,,13751.08822382374,49.98114198268651
0.40697,,13760.57360198365,70.51220011935723
0.40733,,13786.658391923402,77.05442060398806
0.4068,,13798.853878129,51.46092647002452
0.40517,,13780.899412326315,20.35784515497683
0.40497,,13725.680960895408,18.34286274081809
0.40365,,13718.905690781188,9.213066200081201
0.40398,,13674.188908027327,23.52972244461654
0.40347,,13685.368103715793,17.268801668816977
0.40413,,13668.091164924528,45.59073568531562
0.4042,,13690.449556301459,48.48051762817831
0.40319,,13692.820900841436,22.870369982977806
0.40352,,13658.605786764618,38.58240846843429
0.40391,,13669.784982453082,55.11982135386889
0.40415,,13682.996759175814,63.996470018694765
0.40446,,13691.12708331288,73.93831120799982
0.40525,,13701.628751989923,87.3667574434085
0.40474,,13728.391068941099,58.324147573517116
0.40405,,13711.114130149834,34.892210197831005
0.40373,,13687.73944825577,27.23490900076878
0.40276,,13676.899016073015,13.649407671959779
0.40259,,13644.038956019042,11.992329856951727
0.40267,,13638.279976421954,18.710883602919637
0.40226,,13640.990084467641,11.624141505624095
0.40235,,13627.100780733488,21.19627854477909
0.40285,,13630.149652284888,58.826777566968914
0.40374,,13647.087827570442,81.86999063993989
0.403,,13677.237779578727,48.15158125368792
0.40329,,13652.169280156108,58.23122344932195
0.40297,,13661.993421821728,43.979486292619775
0.40279,,13651.152989638975,36.303281752905406
0.4019,,13645.055246536174,16.00891473142171
0.40249,,13614.905294527889,46.121074071160365
0.40204,,13634.892341364843,32.73655509643433
0.4018,,13619.647983607845,26.625735442837836
0.40141,,13611.51765947078,18.228083834150723
0.40139,,13598.305882748047,17.76896551364989
0.40103,,13597.628355736626,10.846773550617456
0.40128,,13585.432869531027,36.63077723753271
0.40056,,13593.901957173804,16.162788024670576
0.40072,,13569.510984762608,29.069163759555394
0.40113,,13574.931200853984,55.88734584777664
0.40168,,13588.820504588137,74.90027876893515
0.40266,,13607.452497402246,88.40065112032362
0.40247,,13640.651320961932,76.5111999697269
0.40302,,13634.214814353421,85.36372353305605
0.40277,,13652.846807167529,68.10770895908742
0.4029,,13644.377719524753,72.56327382665275
0.40262,,13648.781645098996,50.42897628061302
0.40265,,13639.296266939085,52.86237018457806
0.40251,,13640.31255745622,39.788917317800845
0.40261,,13635.569868376264,52.54206885591815
0.40204,,13638.957503433376,18.71130143871474
0.40111,,13619.647983607845,7.282073800065774
0.40092,,13588.142977576716,6.0885118617523375
0.40009,,13581.706470968205,2.906897914667084
0.39984,,13553.589099994186,2.225329573363595
0.39907,,13545.120012351408,0.9927010401577263
0.39925,,13519.035222411656,14.876855577757425
0.3989,,13525.132965514456,10.418475736995589
0.39883,,13513.276242814569,9.592094841082044
0.39892,,13510.904898274592,21.66373685614589
0.39914,,13513.95376982599,47.565001974960694
0.39917,,13521.406566951635,50.872211070910026
0.39888,,13522.42285746877,26.54879239265064
0.39801,,13512.598715803148,8.389822449759123
0.39799,,13483.126290806284,8.215168476407257
0.39726,,13482.448763794862,3.6389809104036175
0.39757,,13457.719027877954,28.97334377694699
0.39856,,13468.220696554996,68.67285962872677
0.39828,,13501.758283620393,55.5550166542957
0.39815,,13492.272905460484,49.131903487388456
0.39726,,13487.86897988624,22.183118630304307
0.39585,clshort,13457.719027877954,9.638912705326277
0.39446,,14252.119448770427,5.247774003322064
0.39538,,14252.119448770427,34.753204188044734
0.39539,,14252.119448770427,35.05817504837249
0.39511,,14252.119448770427,28.91385526160144
0.39498,,14252.119448770427,25.791956473003992
0.39338,,14252.119448770427,8.58317140964644
0.39452,,14252.119448770427,46.67876644263839
0.39491,,14252.119448770427,56.13582807311404
0.39395,,14252.119448770427,33.967916497384365
0.39328,,14252.119448770427,23.926140895903487
0.39482,,14252.119448770427,62.15884122445274
0.39449,,14252.119448770427,53.525597242188915
0.39266,,14252.119448770427,24.838481423182458
0.39303,,14252.119448770427,35.42713415664072
0.39247,,14252.119448770427,26.92540749281183
0.39149,,14252.119448770427,16.360181302120054
0.39117,,14252.119448770427,13.74048146293373
0.39178,,14252.119448770427,40.84148479928786
0.39207,,14252.119448770427,51.68201547401086
0.3916,,14252.119448770427,35.894899196049906
0.39352,,14252.119448770427,77.8185098952049
0.39419,,14252.119448770427,83.47541475669752
0.3937,,14252.119448770427,65.29437092821182
0.39342,,14252.119448770427,55.035364989670605
0.39398,,14252.119448770427,69.42796170066994
0.39372,,14252.119448770427,56.71944635308901
0.39341,,14252.119448770427,42.89935240408329
0.39286,,14252.119448770427,25.746453655271978
0.39368,,14252.119448770427,60.809665534282885
0.39432,,14252.119448770427,74.89449888816614
0.39404,,14252.119448770427,60.740040353052926
0.39397,,14252.119448770427,56.61940406356785
0.39405,,14252.119448770427,61.01250865808387
0.39307,,14252.119448770427,21.17668314227943
0.39417,,14252.119448770427,62.36682439231378
0.39414,,14252.119448770427,60.99096240224301
0.39375,,14252.119448770427,43.27338768555838
0.39289,,14252.119448770427,22.033906055618175
0.39258,,14252.119448770427,17.301301908768366
0.39304,,14252.119448770427,43.686227030163984
0.39231,,14252.119448770427,24.849065737515886
0.39278,,14252.119448770427,47.02143026266786
0.3926,,14252.119448770427,40.07914264090595
0.39224,,14252.119448770427,27.79110758667271
0.39136,,14252.119448770427,13.153549491332456
0.39183,,14252.119448770427,38.95041272885103
0.39123,,14252.119448770427,24.816405227203788
0.39114,,14252.119448770427,23.009160973508244
0.39165,,14252.119448770427,53.003981834227
0.39201,,14252.119448770427,66.80640069270899
0.39155,,14252.119448770427,42.794527332201845
0.39104,,14252.119448770427,26.813324472913223
0.3912,,14252.119448770427,37.84422777076101
0.39051,,14252.119448770427,19.093621253019364
0.39077,,14252.119448770427,36.8197553275816
0.38932,,14252.119448770427,12.954203912917833
0.389,,14252.119448770427,10.672905064872538
0.38837,,14252.119448770427,7.021445460212789
0.38992,,14252.119448770427,59.01537543263624
0.38905,,14252.119448770427,40.09071741521431
0.38946,,14252.119448770427,51.19734730623666
0.38987,,14252.119448770427,61.798123075646636
0.39069,,14252.119448770427,76.84384909409235
0.39204,,14252.119448770427,88.26822787518853
0.39192,,14252.119448770427,82.88273543921147
0.39251,,14252.119448770427,88.3251899481276
0.39257,,14252.119448770427,88.85330584428557
0.39245,,14252.119448770427,78.33592654464728
0.39217,,14252.119448770427,55.022370817180985
0.39174,,14252.119448770427,32.8089964728633
0.39167,,14252.119448770427,29.876011305198944
0.39164,,14252.119448770427,28.340437090253772
0.39151,,14252.119448770427,19.973647413957195
0.39069,,14252.119448770427,5.670122714279145
0.39067,,14252.119448770427,5.354560840385204
